"Customer ID";"Customer Name";"Segment";"City";"State";"Country";"Region";"Postal Code"
"EA-14035";"Erin Ashbrook";"Corporate";"Columbus";"Ohio";"United States";"East";43229
"RF-19840";"Roy Französisch";"Consumer";"Pasadena";"California";"United States";"West";91104
"LC-17050";"Liz Carlisle";"Consumer";"Los Angeles";"California";"United States";"West";90004
"PS-18970";"Paul Stevenson";"Home Office";"Clinton";"Maryland";"United States";"East";20735
"PS-18970";"Paul Stevenson";"Home Office";"New York City";"New York";"United States";"East";10024
"JO-15280";"Jas O'Carroll";"Consumer";"San Diego";"California";"United States";"West";92037
"VP-21730";"Victor Preis";"Home Office";"New York City";"New York";"United States";"East";10011
"GA-14725";"Guy Armstrong";"Consumer";"Lancaster";"California";"United States";"West";93534
"DB-13615";"Doug Bickford";"Consumer";"San Francisco";"California";"United States";"West";94110
"ML-17395";"Marina Lichtenstein";"Corporate";"Lakewood";"New Jersey";"United States";"East";8701
"JH-15430";"Jennifer Halladay";"Consumer";"Cleveland";"Ohio";"United States";"East";44105
"BP-11095";"Bart Pistole";"Corporate";"Lawrence";"Massachusetts";"United States";"East";1841
"SB-20185";"Sarah Brown";"Consumer";"Concord";"New Hampshire";"United States";"East";3301
"SV-20785";"Stewart Visinsky";"Consumer";"Baltimore";"Maryland";"United States";"East";21215
"DO-13435";"Denny Ordway";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"TB-21355";"Todd Boyes";"Corporate";"Houston";"Texas";"United States";"Central";77041
"BS-11380";"Bill Stewart";"Corporate";"New York City";"New York";"United States";"East";10011
"FM-14215";"Filia McAdams";"Corporate";"Greensboro";"North Carolina";"United States";"South";27405
"JL-15835";"John Lee";"Consumer";"New York City";"New York";"United States";"East";10024
"AF-10870";"Art Ferguson";"Consumer";"San Francisco";"California";"United States";"West";94109
"BG-11035";"Barry Gonzalez";"Consumer";"Monroe";"Louisiana";"United States";"South";71203
"MB-17305";"Maria Bertelson";"Consumer";"Cincinnati";"Ohio";"United States";"East";45231
"HW-14935";"Helen Wasserman";"Corporate";"Seattle";"Washington";"United States";"West";98105
"JP-15460";"Jennifer Patt";"Corporate";"New York City";"New York";"United States";"East";10035
"DV-13045";"Darrin Van Huff";"Corporate";"Memphis";"Tennessee";"United States";"South";38109
"CM-12190";"Charlotte Melton";"Consumer";"San Diego";"California";"United States";"West";92105
"SC-20695";"Steve Chapman";"Corporate";"La Crosse";"Wisconsin";"United States";"Central";54601
"VW-21775";"Victoria Wilson";"Corporate";"Los Angeles";"California";"United States";"West";90032
"PP-18955";"Paul Prost";"Home Office";"Seattle";"Washington";"United States";"West";98115
"DR-12880";"Dan Reichenbach";"Corporate";"Miami";"Florida";"United States";"South";33180
"RB-19465";"Rick Bensley";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19143
"NF-18385";"Natalie Fritzler";"Consumer";"Chesapeake";"Virginia";"United States";"South";23320
"CR-12580";"Clay Rozendal";"Home Office";"New York City";"New York";"United States";"East";10009
"SU-20665";"Stephanie Ulpright";"Home Office";"Ann Arbor";"Michigan";"United States";"Central";48104
"SC-20050";"Sample Company A";"Home Office";"La Mesa";"California";"United States";"West";91941
"GM-14440";"Gary McGarr";"Consumer";"San Diego";"California";"United States";"West";92024
"JK-15640";"Jim Kriz";"Home Office";"Lakewood";"Ohio";"United States";"East";44107
"AT-10435";"Alyssa Tate";"Home Office";"Meriden";"Connecticut";"United States";"East";6450
"AH-10690";"Anna Häberlin";"Corporate";"Roswell";"Georgia";"United States";"South";30076
"SJ-20125";"Sanjit Jacobs";"Home Office";"Seattle";"Washington";"United States";"West";98105
"HM-14860";"Harry Marie";"Corporate";"Morristown";"New Jersey";"United States";"East";7960
"AG-10495";"Andrew Gjertsen";"Corporate";"Alexandria";"Virginia";"United States";"South";22304
"JB-16000";"Joy Bell-";"Consumer";"Salt Lake City";"Utah";"United States";"West";84106
"AJ-10795";"Anthony Johnson";"Corporate";"Apple Valley";"California";"United States";"West";92307
"MM-18280";"Muhammed MacIntyre";"Corporate";"New York City";"New York";"United States";"East";10009
"TH-21235";"Tiffany House";"Corporate";"Long Beach";"California";"United States";"West";90805
"AH-10120";"Adrian Hane";"Home Office";"Salem";"Oregon";"United States";"West";97301
"CL-12700";"Craig Leslie";"Home Office";"Aurora";"Colorado";"United States";"West";80013
"JG-15310";"Jason Gross";"Corporate";"Newark";"Ohio";"United States";"East";43055
"SE-20110";"Sanjit Engle";"Consumer";"Seattle";"Washington";"United States";"West";98103
"TG-21640";"Trudy Glocke";"Consumer";"Pocatello";"Idaho";"United States";"West";83201
"SH-19975";"Sally Hughsby";"Corporate";"Dallas";"Texas";"United States";"Central";75081
"MC-17275";"Marc Crier";"Consumer";"Seattle";"Washington";"United States";"West";98105
"PJ-18835";"Patrick Jones";"Corporate";"Seattle";"Washington";"United States";"West";98115
"ZC-21910";"Zuschuss Carroll";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"SC-20680";"Steve Carroll";"Home Office";"Holland";"Michigan";"United States";"Central";49423
"BP-11230";"Benjamin Patterson";"Consumer";"Broken Arrow";"Oklahoma";"United States";"Central";74012
"RD-19585";"Rob Dowd";"Consumer";"Athens";"Georgia";"United States";"South";30605
"CK-12205";"Chloris Kastensmidt";"Consumer";"Apopka";"Florida";"United States";"South";32712
"RB-19705";"Roger Barcio";"Home Office";"Houston";"Texas";"United States";"Central";77070
"KM-16225";"Kalyca Meade";"Corporate";"Baltimore";"Maryland";"United States";"East";21215
"AH-10465";"Amy Hunt";"Consumer";"San Francisco";"California";"United States";"West";94109
"AG-10765";"Anthony Garverick";"Home Office";"Chicago";"Illinois";"United States";"Central";60623
"EB-14170";"Evan Bailliet";"Consumer";"Laredo";"Texas";"United States";"Central";78041
"PG-18895";"Paul Gonzalez";"Consumer";"San Francisco";"California";"United States";"West";94109
"CA-12055";"Cathy Armstrong";"Home Office";"Cleveland";"Ohio";"United States";"East";44105
"SS-20875";"Sung Shariari";"Consumer";"Marion";"Ohio";"United States";"East";43302
"RP-19390";"Resi Pölking";"Consumer";"Fairfield";"Connecticut";"United States";"East";6824
"SC-20440";"Shaun Chance";"Corporate";"New York City";"New York";"United States";"East";10009
"NW-18400";"Natalie Webber";"Consumer";"New York City";"New York";"United States";"East";10024
"KW-16435";"Katrina Willman";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"HR-14770";"Hallie Redmond";"Home Office";"New York City";"New York";"United States";"East";10035
"AG-10900";"Arthur Gainer";"Consumer";"Richmond";"Virginia";"United States";"South";23223
"BM-11650";"Brian Moss";"Corporate";"Ann Arbor";"Michigan";"United States";"Central";48104
"RD-19720";"Roger Demir";"Consumer";"Lafayette";"Indiana";"United States";"Central";47905
"KB-16585";"Ken Black";"Corporate";"Springfield";"Oregon";"United States";"West";97477
"DW-13585";"Dorothy Wardle";"Corporate";"San Francisco";"California";"United States";"West";94109
"VG-21805";"Vivek Grady";"Corporate";"Chicago";"Illinois";"United States";"Central";60653
"DR-12880";"Dan Reichenbach";"Corporate";"New York City";"New York";"United States";"East";10011
"AH-10690";"Anna Häberlin";"Corporate";"Houston";"Texas";"United States";"Central";77095
"JP-15520";"Jeremy Pistek";"Consumer";"Madison";"Wisconsin";"United States";"Central";53711
"DR-12880";"Dan Reichenbach";"Corporate";"Milford";"Connecticut";"United States";"East";6460
"JK-15625";"Jim Karlsson";"Consumer";"New York City";"New York";"United States";"East";10024
"MV-17485";"Mark Van Huff";"Consumer";"Los Angeles";"California";"United States";"West";90049
"BP-11155";"Becky Pak";"Consumer";"San Francisco";"California";"United States";"West";94109
"DH-13075";"Dave Hallsten";"Corporate";"Fairfield";"California";"United States";"West";94533
"LH-16900";"Lena Hernandez";"Consumer";"Greenville";"North Carolina";"United States";"South";27834
"DK-13090";"Dave Kipp";"Consumer";"Long Beach";"New York";"United States";"East";11561
"SS-20410";"Shahid Shariari";"Consumer";"Buffalo Grove";"Illinois";"United States";"Central";60089
"FP-14320";"Frank Preis";"Consumer";"San Diego";"California";"United States";"West";92037
"LC-17050";"Liz Carlisle";"Consumer";"Richmond";"Kentucky";"United States";"South";40475
"AS-10240";"Alan Shonely";"Consumer";"Springfield";"Virginia";"United States";"South";22153
"HG-15025";"Hunter Glantz";"Consumer";"Fort Worth";"Texas";"United States";"Central";76106
"BW-11065";"Barry Weirich";"Consumer";"Raleigh";"North Carolina";"United States";"South";27604
"BH-11710";"Brosina Hoffman";"Consumer";"Hialeah";"Florida";"United States";"South";33012
"JP-16135";"Julie Prescott";"Home Office";"Los Angeles";"California";"United States";"West";90032
"JM-16195";"Justin MacKendrick";"Consumer";"Lake Forest";"California";"United States";"West";92630
"FH-14365";"Fred Hopkins";"Corporate";"Long Beach";"New York";"United States";"East";11561
"EB-13870";"Emily Burns";"Consumer";"Redding";"California";"United States";"West";96003
"PM-19135";"Peter McVee";"Home Office";"San Antonio";"Texas";"United States";"Central";78207
"AR-10345";"Alex Russell";"Corporate";"Houston";"Texas";"United States";"Central";77070
"SS-20875";"Sung Shariari";"Consumer";"Leominster";"Massachusetts";"United States";"East";1453
"SC-20440";"Shaun Chance";"Corporate";"Los Angeles";"California";"United States";"West";90032
"EA-14035";"Erin Ashbrook";"Corporate";"Springfield";"Missouri";"United States";"Central";65807
"TP-21130";"Theone Pippenger";"Consumer";"Waco";"Texas";"United States";"Central";76706
"BP-11290";"Beth Paige";"Consumer";"Los Angeles";"California";"United States";"West";90036
"LM-17065";"Liz MacKendrick";"Consumer";"Auburn";"New York";"United States";"East";13021
"KT-16465";"Kean Takahito";"Consumer";"San Francisco";"California";"United States";"West";94109
"AP-10915";"Arthur Prichep";"Consumer";"Los Angeles";"California";"United States";"West";90008
"JD-15790";"John Dryer";"Consumer";"Los Angeles";"California";"United States";"West";90049
"XP-21865";"Xylona Preis";"Consumer";"Chico";"California";"United States";"West";95928
"JK-16090";"Juliana Krohn";"Consumer";"Springfield";"Oregon";"United States";"West";97477
"MG-18205";"Mitch Gastineau";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"PG-18820";"Patrick Gardner";"Consumer";"Bakersfield";"California";"United States";"West";93309
"LD-17005";"Lisa DeCherney";"Consumer";"New York City";"New York";"United States";"East";10011
"MN-17935";"Michael Nguyen";"Consumer";"El Paso";"Texas";"United States";"Central";79907
"RD-19900";"Ruben Dartt";"Consumer";"Thousand Oaks";"California";"United States";"West";91360
"JP-16135";"Julie Prescott";"Home Office";"Springfield";"Ohio";"United States";"East";45503
"KE-16420";"Katrina Edelman";"Corporate";"Dallas";"Texas";"United States";"Central";75220
"DL-13315";"Delfina Latchford";"Consumer";"Knoxville";"Tennessee";"United States";"South";37918
"KB-16240";"Karen Bern";"Corporate";"Chattanooga";"Tennessee";"United States";"South";37421
"JD-16150";"Justin Deggeller";"Corporate";"San Diego";"California";"United States";"West";92037
"AC-10450";"Amy Cox";"Consumer";"Tampa";"Florida";"United States";"South";33614
"LS-17245";"Lynn Smith";"Consumer";"Utica";"New York";"United States";"East";13501
"CS-12175";"Charles Sheldon";"Corporate";"San Francisco";"California";"United States";"West";94122
"AR-10510";"Andrew Roberts";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"KB-16405";"Katrina Bavinger";"Home Office";"New York City";"New York";"United States";"East";10035
"MM-17920";"Michael Moore";"Consumer";"Richmond";"Indiana";"United States";"Central";47374
"RF-19735";"Roland Fjeld";"Consumer";"San Diego";"California";"United States";"West";92105
"BP-11290";"Beth Paige";"Consumer";"Concord";"North Carolina";"United States";"South";28027
"MJ-17740";"Max Jones";"Consumer";"Miami";"Florida";"United States";"South";33178
"DO-13645";"Doug O'Connell";"Consumer";"Los Angeles";"California";"United States";"West";90036
"MV-17485";"Mark Van Huff";"Consumer";"Seattle";"Washington";"United States";"West";98115
"MG-17875";"Michael Grace";"Home Office";"Arlington";"Virginia";"United States";"South";22204
"BS-11665";"Brian Stugart";"Consumer";"San Diego";"California";"United States";"West";92105
"PO-19180";"Philisse Overcash";"Home Office";"Roseville";"Minnesota";"United States";"Central";55113
"DA-13450";"Dianna Arnett";"Home Office";"Virginia Beach";"Virginia";"United States";"South";23464
"AH-10690";"Anna Häberlin";"Corporate";"Dallas";"Texas";"United States";"Central";75220
"JK-15730";"Joe Kamberova";"Consumer";"Concord";"California";"United States";"West";94521
"MS-17530";"MaryBeth Skach";"Consumer";"Conway";"Arkansas";"United States";"South";72032
"JK-15640";"Jim Kriz";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"CM-12235";"Chris McAfee";"Consumer";"Little Rock";"Arkansas";"United States";"South";72209
"RS-19420";"Ricardo Sperren";"Corporate";"Meriden";"Connecticut";"United States";"East";6450
"BP-11185";"Ben Peterman";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19143
"MA-17995";"Michelle Arnett";"Home Office";"Cheyenne";"Wyoming";"United States";"West";82001
"EB-13705";"Ed Braxton";"Corporate";"Anaheim";"California";"United States";"West";92804
"RD-19900";"Ruben Dartt";"Consumer";"Bloomington";"Indiana";"United States";"Central";47401
"EH-14005";"Erica Hernandez";"Home Office";"Jonesboro";"Arkansas";"United States";"South";72401
"FM-14290";"Frank Merwin";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19140
"FG-14260";"Frank Gastineau";"Home Office";"Lawrence";"Massachusetts";"United States";"East";1841
"MV-17485";"Mark Van Huff";"Consumer";"New York City";"New York";"United States";"East";10011
"JW-15220";"Jane Waco";"Corporate";"San Diego";"California";"United States";"West";92105
"EH-13765";"Edward Hooks";"Corporate";"San Francisco";"California";"United States";"West";94109
"LS-17245";"Lynn Smith";"Consumer";"San Francisco";"California";"United States";"West";94110
"BP-11050";"Barry Pond";"Corporate";"Cranston";"Rhode Island";"United States";"East";2920
"CC-12220";"Chris Cortes";"Consumer";"Owensboro";"Kentucky";"United States";"South";42301
"JM-15580";"Jill Matthias";"Consumer";"Baltimore";"Maryland";"United States";"East";21215
"RD-19720";"Roger Demir";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"SS-20410";"Shahid Shariari";"Consumer";"Atlanta";"Georgia";"United States";"South";30318
"KD-16495";"Keith Dawkins";"Corporate";"Los Angeles";"California";"United States";"West";90036
"PL-18925";"Paul Lucas";"Home Office";"Los Angeles";"California";"United States";"West";90049
"ZD-21925";"Zuschuss Donatelli";"Consumer";"Richmond";"Indiana";"United States";"Central";47374
"LS-16945";"Linda Southworth";"Corporate";"San Francisco";"California";"United States";"West";94110
"PB-18805";"Patrick Bzostek";"Home Office";"San Francisco";"California";"United States";"West";94122
"PC-18745";"Pamela Coakley";"Corporate";"Westfield";"New Jersey";"United States";"East";7090
"FM-14290";"Frank Merwin";"Home Office";"San Francisco";"California";"United States";"West";94122
"KD-16495";"Keith Dawkins";"Corporate";"San Jose";"California";"United States";"West";95123
"SC-20680";"Steve Carroll";"Home Office";"Seattle";"Washington";"United States";"West";98115
"DW-13585";"Dorothy Wardle";"Corporate";"Owensboro";"Kentucky";"United States";"South";42301
"PF-19120";"Peter Fuller";"Consumer";"New York City";"New York";"United States";"East";10035
"DK-13225";"Dean Katz";"Corporate";"New York City";"New York";"United States";"East";10011
"RB-19435";"Richard Bierner";"Consumer";"Springfield";"Virginia";"United States";"South";22153
"GD-14590";"Giulietta Dortch";"Corporate";"Bellingham";"Washington";"United States";"West";98226
"RA-19885";"Ruben Ausman";"Corporate";"Decatur";"Alabama";"United States";"South";35601
